Network_Type,MCC,MNC,LAC,Cell_ID,Longitude,Latitude,Timestamp1,Timestamp2,T1_Year,T2_Year,Signal
LTE,505,2,53370,21596466,146.9503305,-38.56668027,00:54.7,1736739841,2025,2025,0
LTE,505,1,28698,146489386,152.512877,-25.91189036,40:57.7,1737217416,2025,2025,0
LTE,505,1,32805,149363970,139.5919409,-34.94785909,54:00.7,1748813101,2025,2025,0
LTE,505,2,56250,22081330,146.883867,-41.23571555,57:00.7,1735984022,2025,2025,0
LTE,505,2,53251,21446194,141.8072871,-36.8023767,44:53.7,1737687962,2025,2025,0
LTE,505,1,32805,149363970,139.5861799,-34.95154207,16:16.7,1748813101,2025,2025,0
LTE,505,1,16402,143360061,147.4591694,-42.70736578,51:01.7,1744535941,2025,2025,0
LTE,505,1,12410,143541772,144.1009541,-38.08385723,12:22.7,1741136102,2025,2025,0
LTE,505,2,57502,24160778,152.9894637,-26.71625638,59:26.7,1738017002,2025,2025,0
LTE,505,1,16395,143593536,147.2150727,-42.97473024,40:41.7,1744785122,2025,2025,0
LTE,505,1,12410,143541772,144.0981713,-38.08005518,18:04.7,1741136102,2025,2025,0
LTE,505,1,16395,143593536,147.2209024,-42.97236144,57:04.7,1744785122,2025,2025,0
LTE,505,1,16402,143360061,147.4612259,-42.70981536,33:30.7,1744535941,2025,2025,0
LTE,505,1,32805,149363970,139.5947014,-34.9504046,51:13.7,1748813101,2025,2025,0
LTE,505,1,16402,143360061,147.4566602,-42.70832921,44:07.7,1744535941,2025,2025,0
LTE,505,2,57506,23811339,153.3371552,-27.90394041,59:01.7,1743008164,2025,2025,0
LTE,505,1,12418,143546379,146.0783945,-38.81154904,19:37.7,1735966626,2025,2025,0
LTE,505,2,57506,23811339,153.3398918,-27.89543011,47:26.7,1743008164,2025,2025,0
LTE,505,1,12418,143546379,146.0755049,-38.81471594,30:44.7,1735966626,2025,2025,0
LTE,505,1,16402,143360061,147.4580998,-42.70659884,21:12.7,1744535941,2025,2025,0
LTE,505,2,56250,21086770,148.2478545,-41.48636361,26:15.7,1745126341,2025,2025,0
LTE,505,2,53370,21596466,146.9527595,-38.56680287,53:55.7,1736739841,2025,2025,0
LTE,505,3,60637,15611169,114.91547,-29.27298482,54:22.7,1736516462,2025,2025,0
LTE,505,2,57502,24190769,152.9959188,-26.27738761,10:43.7,1738187341,2025,2025,0
LTE,505,2,57502,24190769,152.9952967,-26.28365676,49:30.7,1738187341,2025,2025,0
LTE,505,1,16402,143360061,147.4617312,-42.71126838,09:15.7,1744535941,2025,2025,0
LTE,505,2,57502,24160778,152.9890972,-26.7241266,00:05.7,1738017002,2025,2025,0
LTE,505,2,53251,21446194,141.8119485,-36.79823727,22:03.7,1737687962,2025,2025,0
LTE,505,2,56250,22081330,146.8839537,-41.23953543,40:23.7,1735984022,2025,2025,0
LTE,505,1,28746,146483201,151.1894975,-27.45000061,07:52.7,1736378848,2025,2025,0
LTE,505,1,12418,143546379,146.07744,-38.81299687,31:25.7,1735966626,2025,2025,0
LTE,505,2,53370,21596466,146.9519231,-38.57244788,54:46.7,1736739841,2025,2025,0
LTE,505,1,32805,149363970,139.5926332,-34.95471573,26:44.7,1748813101,2025,2025,0
LTE,505,1,32805,149363970,139.5945593,-34.95421059,57:58.7,1748813101,2025,2025,0
LTE,505,3,60637,15611169,114.9189325,-29.2723141,32:33.7,1736516462,2025,2025,0
LTE,505,2,57502,24190769,152.9985154,-26.28382962,49:31.7,1738187341,2025,2025,0
LTE,505,2,53251,21446194,141.8120228,-36.80350496,00:45.7,1737687962,2025,2025,0
LTE,505,1,16402,143360061,147.4592459,-42.70975146,04:52.7,1744535941,2025,2025,0
LTE,505,1,12410,143541772,144.1048262,-38.08358367,52:06.7,1741136102,2025,2025,0
LTE,505,1,12410,143541772,144.1023901,-38.07991074,06:50.7,1741136102,2025,2025,0
LTE,505,2,57502,24160778,152.9940694,-26.72150852,13:53.7,1738017002,2025,2025,0
LTE,505,3,60637,15611169,114.9180241,-29.26864104,23:50.7,1736516462,2025,2025,0
LTE,505,2,56250,22081330,146.8837618,-41.23625416,11:30.7,1735984022,2025,2025,0
LTE,505,1,12410,143541772,144.1024943,-38.07522216,33:21.7,1741136102,2025,2025,0
LTE,505,1,28746,146483201,151.1864844,-27.44623363,50:04.7,1736378848,2025,2025,0
LTE,505,1,8223,134273045,151.3771572,-32.73110646,02:25.7,1737589201,2025,2025,0
LTE,505,1,28746,146483201,151.1895136,-27.45224136,36:31.7,1736378848,2025,2025,0
LTE,505,1,8223,134273045,151.3823874,-32.72711231,53:54.7,1737589201,2025,2025,0
LTE,505,1,12418,143546379,146.0772743,-38.81177668,11:24.7,1735966626,2025,2025,0
LTE,505,1,8223,134273045,151.3808832,-32.72508045,38:23.7,1737589201,2025,2025,0
LTE,505,2,57502,24190769,153.0006276,-26.2766401,56:18.7,1738187341,2025,2025,0
LTE,505,1,12410,143541772,144.0977176,-38.07654234,17:08.7,1741136102,2025,2025,0
LTE,505,1,8223,134273045,151.3773289,-32.72535833,12:09.7,1737589201,2025,2025,0
LTE,505,1,28698,146489386,152.5141153,-25.91187686,26:24.7,1737217416,2025,2025,0
LTE,505,2,57506,23811339,153.3390991,-27.89806417,02:38.7,1743008164,2025,2025,0
LTE,505,2,53251,21446194,141.8077488,-36.80415851,39:31.7,1737687962,2025,2025,0
LTE,505,2,57506,23811339,153.3366606,-27.89540818,05:40.7,1743008164,2025,2025,0
LTE,505,1,32805,149363970,139.5928937,-34.95221432,30:46.7,1748813101,2025,2025,0
LTE,505,3,60637,15611169,114.9233645,-29.26864134,20:48.7,1736516462,2025,2025,0
LTE,505,1,16402,143360061,147.4571996,-42.70908298,14:59.7,1744535941,2025,2025,0
LTE,505,1,32805,149363970,139.5871535,-34.95490215,09:13.7,1748813101,2025,2025,0
LTE,505,1,16395,143593536,147.2198584,-42.97443633,30:29.7,1744785122,2025,2025,0
LTE,505,1,12418,143546379,146.0779889,-38.80583344,56:22.7,1735966626,2025,2025,0
LTE,505,1,16395,136301059,147.2099114,-42.90134306,28:29.7,1743210602,2025,2025,0
LTE,505,2,57506,23811339,153.339545,-27.90269612,06:28.7,1743008164,2025,2025,0
LTE,505,1,16395,136301059,147.2077639,-42.89694985,31:37.7,1743210602,2025,2025,0
LTE,505,2,57506,23811339,153.3405338,-27.90328813,16:11.7,1743008164,2025,2025,0
LTE,505,2,57506,23811339,153.3374149,-27.90453828,08:15.7,1743008164,2025,2025,0
LTE,505,2,57502,24160778,152.9942061,-26.7189368,30:46.7,1738017002,2025,2025,0
LTE,505,1,16395,136301059,147.207518,-42.90371256,55:24.7,1743210602,2025,2025,0
LTE,505,2,53251,21446194,141.8091765,-36.79893466,54:37.7,1737687962,2025,2025,0
LTE,505,2,57502,24190769,152.996389,-26.28229666,43:57.7,1738187341,2025,2025,0
LTE,505,2,53370,21596466,146.9489986,-38.57239256,17:28.7,1736739841,2025,2025,0
LTE,505,1,28746,146483201,151.1920518,-27.4528928,26:09.7,1736378848,2025,2025,0
LTE,505,1,28698,146489386,152.5127118,-25.91443396,51:50.7,1737217416,2025,2025,0
LTE,505,2,57502,24190769,153.000524,-26.28314522,40:23.7,1738187341,2025,2025,0
LTE,505,3,60637,15611169,114.9192509,-29.27258126,38:02.7,1736516462,2025,2025,0
LTE,505,2,57502,24190769,152.9959946,-26.28242491,03:43.7,1738187341,2025,2025,0
LTE,505,2,57506,23811339,153.339678,-27.89672536,32:40.7,1743008164,2025,2025,0
LTE,505,1,12410,143541772,144.1043467,-38.08080381,10:20.7,1741136102,2025,2025,0
LTE,505,2,57506,23811339,153.3368373,-27.89954872,38:05.7,1743008164,2025,2025,0
LTE,505,1,12418,143546379,146.0795291,-38.81212778,26:40.7,1735966626,2025,2025,0
LTE,505,1,28746,146483201,151.1863756,-27.45451323,26:31.7,1736378848,2025,2025,0
LTE,505,2,57506,23811339,153.3377528,-27.89525955,19:40.7,1743008164,2025,2025,0
LTE,505,1,8223,134273045,151.3812319,-32.72564601,49:59.7,1737589201,2025,2025,0
LTE,505,1,32805,149363970,139.585795,-34.94945315,49:15.7,1748813101,2025,2025,0
LTE,505,1,16395,143593536,147.2171629,-42.9699592,53:52.7,1744785122,2025,2025,0
LTE,505,1,12418,143546379,146.0836832,-38.81206865,34:32.7,1735966626,2025,2025,0
LTE,505,1,28698,146489386,152.5136962,-25.91412069,52:57.7,1737217416,2025,2025,0
LTE,505,2,57502,24190769,153.0018293,-26.2832139,06:15.7,1738187341,2025,2025,0
LTE,505,1,12418,143546379,146.0818352,-38.80560944,36:27.7,1735966626,2025,2025,0
LTE,505,2,53251,21446194,141.810824,-36.79631605,47:47.7,1737687962,2025,2025,0
LTE,505,2,56250,21086770,148.2529053,-41.48786549,49:31.7,1745126341,2025,2025,0
LTE,505,2,56250,21086770,148.2499546,-41.49199674,40:37.7,1745126341,2025,2025,0
LTE,505,2,56250,22081330,146.8824967,-41.23926045,56:35.7,1735984022,2025,2025,0
LTE,505,1,16395,136301059,147.2116733,-42.89793612,48:01.7,1743210602,2025,2025,0
LTE,505,2,56250,21086770,148.2506296,-41.49031181,06:38.7,1745126341,2025,2025,0
LTE,505,1,16395,136301059,147.2065438,-42.90100557,10:53.7,1743210602,2025,2025,0
LTE,505,1,16395,136301059,147.2054823,-42.90089807,35:03.7,1743210602,2025,2025,0
LTE,505,1,16402,143360061,147.4640285,-42.71109025,33:48.7,1744535941,2025,2025,0
LTE,505,1,16402,143360061,147.4552906,-42.70850329,56:04.7,1744535941,2025,2025,0
LTE,505,3,60637,15611169,114.9226494,-29.27334821,40:08.7,1736516462,2025,2025,0
LTE,505,2,53251,21446194,141.8060768,-36.80387604,34:57.7,1737687962,2025,2025,0
LTE,505,1,12418,143546379,146.0822752,-38.8058663,19:49.7,1735966626,2025,2025,0
LTE,505,1,16395,136301059,147.2142103,-42.89982891,04:38.7,1743210602,2025,2025,0
LTE,505,1,16395,136301059,147.2074966,-42.90043841,23:44.7,1743210602,2025,2025,0
LTE,505,1,12418,143546379,146.0793407,-38.80901695,42:21.7,1735966626,2025,2025,0
LTE,505,1,16395,143593536,147.218161,-42.96770704,36:15.7,1744785122,2025,2025,0
LTE,505,1,12410,143541772,144.098108,-38.08318973,17:01.7,1741136102,2025,2025,0
LTE,505,2,56250,22081330,146.8775413,-41.24427752,51:04.7,1735984022,2025,2025,0
LTE,505,1,16395,136301059,147.2133139,-42.89618866,58:25.7,1743210602,2025,2025,0
LTE,505,1,8223,134273045,151.3794611,-32.72588647,52:16.7,1737589201,2025,2025,0
LTE,505,1,8223,134273045,151.376416,-32.73192788,20:21.7,1737589201,2025,2025,0
LTE,505,1,16395,136301059,147.2139758,-42.8978602,12:19.7,1743210602,2025,2025,0
LTE,505,1,16395,136301059,147.2096792,-42.89766888,12:47.7,1743210602,2025,2025,0
LTE,505,1,8223,134273045,151.38403,-32.7257799,06:27.7,1737589201,2025,2025,0
LTE,505,2,56250,21086770,148.2516605,-41.48660299,46:56.7,1745126341,2025,2025,0
LTE,505,2,56250,21086770,148.2543996,-41.48992298,14:53.7,1745126341,2025,2025,0
LTE,505,2,53251,21446194,141.8126424,-36.79569049,34:30.7,1737687962,2025,2025,0
LTE,505,2,53370,21596466,146.9465583,-38.56963338,48:23.7,1736739841,2025,2025,0
LTE,505,1,16395,136301059,147.2111762,-42.90035126,51:28.7,1743210602,2025,2025,0
LTE,505,1,28698,146489386,152.5134652,-25.91460006,51:15.7,1737217416,2025,2025,0
LTE,505,2,53370,21596466,146.951616,-38.5682122,49:27.7,1736739841,2025,2025,0
LTE,505,1,8223,134273045,151.3802813,-32.73072567,06:49.7,1737589201,2025,2025,0
LTE,505,3,60637,15611169,114.924682,-29.27125741,28:04.7,1736516462,2025,2025,0
LTE,505,1,12418,143546379,146.0842078,-38.81123365,59:19.7,1735966626,2025,2025,0
LTE,505,1,32805,149363970,139.5881911,-34.9500804,51:39.7,1748813101,2025,2025,0
LTE,505,2,56250,22081330,146.877541,-41.23704138,08:48.7,1735984022,2025,2025,0
LTE,505,3,60637,15611169,114.9210143,-29.27036557,09:21.7,1736516462,2025,2025,0
LTE,505,1,28746,146483201,151.1935864,-27.45112291,03:17.7,1736378848,2025,2025,0
LTE,505,1,16395,143593536,147.216469,-42.9719125,56:19.7,1744785122,2025,2025,0
LTE,505,1,12418,143546379,146.0835346,-38.80713894,17:22.7,1735966626,2025,2025,0
LTE,505,1,16395,143593536,147.2205817,-42.97113714,16:52.7,1744785122,2025,2025,0
LTE,505,1,28698,146489386,152.5053106,-25.90730109,58:28.7,1737217416,2025,2025,0
LTE,505,1,8223,134273045,151.3809363,-32.73254243,01:08.7,1737589201,2025,2025,0
LTE,505,1,12418,143546379,146.0789351,-38.81433766,14:44.7,1735966626,2025,2025,0
LTE,505,2,57502,24160778,152.9900371,-26.71548289,51:57.7,1738017002,2025,2025,0
LTE,505,2,57506,23811339,153.3407828,-27.89784129,47:48.7,1743008164,2025,2025,0
LTE,505,3,60637,15611169,114.9205698,-29.26687972,52:16.7,1736516462,2025,2025,0
LTE,505,2,53370,21596466,146.9501516,-38.57343436,56:12.7,1736739841,2025,2025,0
LTE,505,2,53251,21446194,141.8123758,-36.80355393,51:44.7,1737687962,2025,2025,0
LTE,505,1,16402,143360061,147.4590286,-42.71352825,46:39.7,1744535941,2025,2025,0
LTE,505,1,16395,136301059,147.2055803,-42.90425588,55:31.7,1743210602,2025,2025,0
LTE,505,1,16402,143360061,147.4640186,-42.70565587,44:06.7,1744535941,2025,2025,0
LTE,505,2,57506,23811339,153.3414211,-27.89840399,52:06.7,1743008164,2025,2025,0
LTE,505,1,16395,136301059,147.2102196,-42.89905744,17:19.7,1743210602,2025,2025,0
LTE,505,2,56250,21086770,148.2545301,-41.49124567,55:38.7,1745126341,2025,2025,0
LTE,505,2,56250,22081330,146.8823035,-41.24359609,50:37.7,1735984022,2025,2025,0
LTE,505,2,57502,24190769,153.0047496,-26.277164,09:01.7,1738187341,2025,2025,0
LTE,505,1,16395,143593536,147.2225595,-42.97024292,39:05.7,1744785122,2025,2025,0
LTE,505,1,16395,136301059,147.2095436,-42.9001169,15:08.7,1743210602,2025,2025,0
LTE,505,2,53370,21596466,146.9534493,-38.57447668,36:20.7,1736739841,2025,2025,0
LTE,505,2,57506,23811339,153.3360547,-27.90296625,21:28.7,1743008164,2025,2025,0
LTE,505,2,57502,24190769,153.002289,-26.28044783,52:40.7,1738187341,2025,2025,0
LTE,505,1,32805,149363970,139.591576,-34.9496648,41:52.7,1748813101,2025,2025,0
LTE,505,1,12410,143541772,144.0987534,-38.07808377,06:53.7,1741136102,2025,2025,0
LTE,505,2,57506,23811339,153.3391003,-27.90365767,05:19.7,1743008164,2025,2025,0
LTE,505,1,16402,143360061,147.460559,-42.71314384,41:51.7,1744535941,2025,2025,0
LTE,505,1,28746,146483201,151.1854172,-27.45234255,00:37.7,1736378848,2025,2025,0
LTE,505,1,32805,149363970,139.5850741,-34.95395538,45:52.7,1748813101,2025,2025,0
LTE,505,2,53251,21446194,141.8136582,-36.79617791,38:26.7,1737687962,2025,2025,0
LTE,505,1,32805,149363970,139.5946384,-34.94787884,24:50.7,1748813101,2025,2025,0
LTE,505,1,28698,146489386,152.5097224,-25.91225206,08:26.7,1737217416,2025,2025,0
LTE,505,3,60637,15611169,114.9237836,-29.27394144,20:16.7,1736516462,2025,2025,0
LTE,505,1,8223,134273045,151.3795865,-32.73195124,11:47.7,1737589201,2025,2025,0
LTE,505,2,53251,21446194,141.8109871,-36.80125919,25:39.7,1737687962,2025,2025,0
LTE,505,1,8223,134273045,151.3798618,-32.72641838,56:09.7,1737589201,2025,2025,0
LTE,505,2,57506,23811339,153.3424792,-27.90022019,45:29.7,1743008164,2025,2025,0
LTE,505,1,28746,146483201,151.1906419,-27.449526,42:48.7,1736378848,2025,2025,0
LTE,505,1,12418,143546379,146.0770593,-38.81405613,41:33.7,1735966626,2025,2025,0
LTE,505,1,28698,146489386,152.508993,-25.9098184,00:24.7,1737217416,2025,2025,0
LTE,505,3,60637,15611169,114.9150836,-29.26511995,00:37.7,1736516462,2025,2025,0
LTE,505,1,8223,134273045,151.384049,-32.72987206,28:08.7,1737589201,2025,2025,0
LTE,505,1,28698,146489386,152.5096961,-25.91127563,55:20.7,1737217416,2025,2025,0
LTE,505,2,57502,24160778,152.9892488,-26.71863876,43:29.7,1738017002,2025,2025,0
LTE,505,2,53370,21596466,146.9470226,-38.57395549,56:43.7,1736739841,2025,2025,0
LTE,505,1,28746,146483201,151.1884275,-27.45071573,40:33.7,1736378848,2025,2025,0
LTE,505,1,16395,136301059,147.208287,-42.90062275,29:56.7,1743210602,2025,2025,0
LTE,505,2,56250,21086770,148.2451764,-41.49221467,17:31.7,1745126341,2025,2025,0
LTE,505,1,28698,146489386,152.5064412,-25.91290251,55:14.7,1737217416,2025,2025,0
LTE,505,1,32805,149363970,139.5924797,-34.950172,22:20.7,1748813101,2025,2025,0
LTE,505,2,56250,22081330,146.8805424,-41.23536354,03:08.7,1735984022,2025,2025,0
LTE,505,1,16395,136301059,147.2133085,-42.89738602,16:07.7,1743210602,2025,2025,0
LTE,505,2,57502,24160778,152.9853292,-26.71926676,59:55.7,1738017002,2025,2025,0
LTE,505,1,16395,143593536,147.2218064,-42.97322613,30:06.7,1744785122,2025,2025,0
LTE,505,1,16395,143593536,147.2183876,-42.9673823,01:26.7,1744785122,2025,2025,0
LTE,505,1,12410,143541772,144.0956512,-38.08266554,10:31.7,1741136102,2025,2025,0
LTE,505,1,16395,143593536,147.2201218,-42.96807171,52:00.7,1744785122,2025,2025,0
LTE,505,3,60637,15611169,114.9218461,-29.27356423,00:20.7,1736516462,2025,2025,0
LTE,505,1,16395,143593536,147.2155983,-42.96885148,14:52.7,1744785122,2025,2025,0
LTE,505,1,12410,143541772,144.1015426,-38.08275117,34:14.7,1741136102,2025,2025,0
LTE,505,1,16395,143593536,147.2233289,-42.96536083,16:42.7,1744785122,2025,2025,0
LTE,505,1,8223,134273045,151.3770097,-32.73208317,04:20.7,1737589201,2025,2025,0
LTE,505,1,12418,143546379,146.0849656,-38.81193165,47:32.7,1735966626,2025,2025,0
LTE,505,1,16395,143593536,147.2213938,-42.96537047,54:22.7,1744785122,2025,2025,0
LTE,505,1,16395,136301059,147.2062554,-42.90106895,45:57.7,1743210602,2025,2025,0
LTE,505,2,57502,24190769,152.9977508,-26.28049774,37:03.7,1738187341,2025,2025,0
LTE,505,1,16402,143360061,147.456166,-42.70749159,42:57.7,1744535941,2025,2025,0
LTE,505,1,8223,134273045,151.3777136,-32.73451049,30:45.7,1737589201,2025,2025,0
LTE,505,2,56250,22081330,146.884547,-41.24031127,52:57.7,1735984022,2025,2025,0
LTE,505,1,28746,146483201,151.1862864,-27.44548928,39:30.7,1736378848,2025,2025,0
LTE,505,1,16395,143593536,147.22084,-42.97047291,18:48.7,1744785122,2025,2025,0
LTE,505,1,8223,134273045,151.3778496,-32.7349242,00:23.7,1737589201,2025,2025,0
LTE,505,2,53251,21446194,141.8061799,-36.79606088,08:24.7,1737687962,2025,2025,0
LTE,505,1,28746,146483201,151.194875,-27.45194517,09:47.7,1736378848,2025,2025,0
LTE,505,2,57506,23811339,153.3445888,-27.8993419,18:24.7,1743008164,2025,2025,0
LTE,505,2,57502,24190769,152.9991272,-26.2792836,41:53.7,1738187341,2025,2025,0
LTE,505,2,53370,21596466,146.9463304,-38.56533115,54:47.7,1736739841,2025,2025,0
LTE,505,2,53370,21596466,146.9506666,-38.56789648,31:45.7,1736739841,2025,2025,0
LTE,505,1,16402,143360061,147.4610939,-42.70969555,49:30.7,1744535941,2025,2025,0
LTE,505,1,32805,149363970,139.5926735,-34.94816164,40:40.7,1748813101,2025,2025,0
LTE,505,1,16395,143593536,147.2217766,-42.97234067,24:52.7,1744785122,2025,2025,0
LTE,505,1,16402,143360061,147.4625939,-42.70907127,09:13.7,1744535941,2025,2025,0
LTE,505,1,28698,146489386,152.5115809,-25.90740909,30:27.7,1737217416,2025,2025,0
LTE,505,2,57502,24160778,152.9859641,-26.72425822,20:10.7,1738017002,2025,2025,0
LTE,505,2,56250,22081330,146.8766284,-41.2404637,23:44.7,1735984022,2025,2025,0
LTE,505,1,16402,143360061,147.4553577,-42.7141208,20:42.7,1744535941,2025,2025,0
LTE,505,2,57506,23811339,153.3416772,-27.90453347,59:52.7,1743008164,2025,2025,0
LTE,505,2,53370,21596466,146.952109,-38.56605225,54:59.7,1736739841,2025,2025,0
LTE,505,2,57506,23811339,153.3409925,-27.8957741,35:26.7,1743008164,2025,2025,0
LTE,505,2,53251,21446194,141.8127408,-36.80498936,47:27.7,1737687962,2025,2025,0
LTE,505,1,28698,146489386,152.5079666,-25.90902193,34:53.7,1737217416,2025,2025,0
LTE,505,2,57506,23811339,153.3355546,-27.90183168,42:14.7,1743008164,2025,2025,0
LTE,505,1,8223,134273045,151.3822076,-32.7330275,00:19.7,1737589201,2025,2025,0
LTE,505,1,16395,136301059,147.2084953,-42.89707996,20:08.7,1743210602,2025,2025,0
LTE,505,2,57502,24190769,153.0012696,-26.27651757,40:55.7,1738187341,2025,2025,0
LTE,505,1,28746,146483201,151.1870204,-27.45299062,47:30.7,1736378848,2025,2025,0
LTE,505,2,53251,21446194,141.8103612,-36.80492396,51:24.7,1737687962,2025,2025,0
LTE,505,1,16395,143593536,147.2170468,-42.96758056,11:17.7,1744785122,2025,2025,0
LTE,505,1,32805,149363970,139.5884275,-34.94715215,19:15.7,1748813101,2025,2025,0
LTE,505,1,16402,143360061,147.4594906,-42.71312776,18:33.7,1744535941,2025,2025,0
LTE,505,1,12418,143546379,146.0820908,-38.80578067,44:30.7,1735966626,2025,2025,0
LTE,505,2,56250,22081330,146.8776339,-41.23653349,32:10.7,1735984022,2025,2025,0
LTE,505,1,12418,143546379,146.0817063,-38.81207288,22:16.7,1735966626,2025,2025,0
LTE,505,1,16395,143593536,147.22078,-42.97172841,30:20.7,1744785122,2025,2025,0
LTE,505,2,53251,21446194,141.8142433,-36.79608879,31:18.7,1737687962,2025,2025,0
LTE,505,1,28698,146489386,152.5121896,-25.91333976,15:03.7,1737217416,2025,2025,0
LTE,505,1,12418,143546379,146.0809147,-38.81405997,15:11.7,1735966626,2025,2025,0
LTE,505,3,60637,15611169,114.9221074,-29.27203292,27:28.7,1736516462,2025,2025,0
LTE,505,1,12418,143546379,146.080554,-38.80521531,28:50.7,1735966626,2025,2025,0
LTE,505,2,56250,22081330,146.877825,-41.24416595,39:42.7,1735984022,2025,2025,0
LTE,505,1,8223,134273045,151.3821338,-32.72938419,53:05.7,1737589201,2025,2025,0
LTE,505,1,16395,143593536,147.2177681,-42.96874093,20:12.7,1744785122,2025,2025,0
LTE,505,2,53251,21446194,141.8075517,-36.80383977,36:57.7,1737687962,2025,2025,0
LTE,505,1,32805,149363970,139.590917,-34.95245919,07:30.7,1748813101,2025,2025,0
LTE,505,1,8223,134273045,151.3793667,-32.73086561,43:52.7,1737589201,2025,2025,0
LTE,505,2,53251,21446194,141.8130406,-36.79856393,41:36.7,1737687962,2025,2025,0
LTE,505,2,56250,21086770,148.2450046,-41.49327545,43:09.7,1745126341,2025,2025,0
LTE,505,1,8223,134273045,151.3783276,-32.7332732,12:23.7,1737589201,2025,2025,0
LTE,505,2,57502,24160778,152.9856596,-26.72096087,49:50.7,1738017002,2025,2025,0
LTE,505,2,57502,24190769,153.0023444,-26.28159404,51:01.7,1738187341,2025,2025,0
LTE,505,1,12418,143546379,146.0829467,-38.80923544,01:03.7,1735966626,2025,2025,0
LTE,505,1,16402,143360061,147.457964,-42.71080436,58:58.7,1744535941,2025,2025,0
LTE,505,2,53251,21446194,141.8126345,-36.79937619,06:20.7,1737687962,2025,2025,0
LTE,505,1,12410,143541772,144.0985491,-38.07685913,08:13.7,1741136102,2025,2025,0
LTE,505,2,56250,22081330,146.8767695,-41.23904924,48:43.7,1735984022,2025,2025,0
LTE,505,1,12410,143541772,144.1041255,-38.08282681,37:10.7,1741136102,2025,2025,0
LTE,505,3,60637,15611169,114.9194412,-29.27120123,48:03.7,1736516462,2025,2025,0
